Date,Sales_Brot,Sales_Broetchen,Sales_Croissant,Sales_Konditorei,Sales_Kuchen,Sales_Saisonbrot,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,holiday,holiday_1_weihnachtstag,holiday_2_weihnachtstag,holiday_christi_himmelfahrt,holiday_karfreitag,holiday_neujahr,holiday_ostermontag,holiday_ostersonntag,holiday_pfingstmontag,holiday_pfingstsonntag,holiday_reformationstag,holiday_tag_der_arbeit,holiday_tag_der_deutschen_einheit,school_holiday,school_holiday_herbstferien,school_holiday_osterferien,school_holiday_pfingstferien,school_holiday_sommerferien,school_holiday_weihnachtsferien,KielerWoche,weekday,month,dayofmonth,dayofyear,year
2018-01-05,91.93401760108401,221.493928766554,109.27599382314301,104.363824844901,191.050544157891,0.0,8.0,4.325,10,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,weihnachtsferien,0,0,0,0,1,0,4,1,5,5,18
2018-01-06,73.8495235935427,306.612067500727,102.46037525710501,90.75757367577681,264.14581050848096,0.0,7.0,3.1875,8,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,weihnachtsferien,0,0,0,0,1,0,5,1,6,6,18
2018-01-07,87.9206063192333,424.80333027283996,144.442039442307,140.028867884019,316.35334355709597,0.0,0.0,0.65,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,weihnachtsferien,0,0,0,0,1,0,6,1,7,7,18
2018-01-08,118.33972229032601,218.41629086087897,66.6929702875401,115.80355798545901,270.748463547217,0.0,1.0,0.9875,7,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,8,18
2018-01-09,88.8949959430897,231.37050681220902,82.6143785726371,66.63865123779951,170.647299973653,0.0,4.0,3.1625,11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,18
2018-01-10,92.16322130922529,213.49374861818401,72.31077095004241,55.6411164339088,192.264635692538,0.0,6.0,4.0125,6,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,10,18
2018-01-11,126.21997430048599,222.656660834864,75.9628544056125,59.0034955815228,170.354115774724,0.0,7.0,3.8375,10,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,11,11,18
2018-01-12,116.261966635988,213.653541569415,75.5325871625342,92.456896212952,211.608032733142,0.0,7.0,2.275,10,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,12,12,18
2018-01-13,109.62259476410699,326.13479682513304,102.91243709445801,93.167767994205,256.585594385779,0.0,8.0,1.275,8,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,13,13,18
2018-01-14,49.0005592318035,396.378979718406,151.968858897758,147.761602469622,326.994080961684,0.0,1.0,0.325,8,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,14,14,18
2018-01-15,108.80062928740699,242.921864094771,85.9256443890805,61.329948854006005,214.087728077301,0.0,7.0,1.5625,12,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,15,18
2018-01-16,116.40783148052,225.76404335699,56.309310049253796,69.695099163498,177.197009401223,0.0,7.0,3.3625,9,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,16,18
2018-01-17,99.92876613784941,214.400310493609,77.18812037687121,74.4437882733403,199.780437868024,0.0,6.0,1.8125,10,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,17,17,18
2018-01-18,111.788522418724,227.279978766986,72.2532702611568,72.0964859731471,221.520213856511,0.0,7.0,1.1625,17,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,18,18,18
2018-01-19,121.028250919463,233.268218984193,79.49126845050941,67.6096124702958,227.629762665163,0.0,6.0,1.975,10,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,19,19,18
2018-01-20,115.69088147216699,295.006942427965,86.0376499500436,98.9309178851427,295.611586876073,0.0,8.0,1.75,7,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,20,20,18
2018-01-21,86.9824385331888,398.585448365232,187.190402965026,171.52657521436,288.064172457206,0.0,6.0,-0.6125,3,49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,21,21,18
2018-01-22,137.93233163456802,194.08301834538298,106.61825294822901,72.9964101881541,205.21919174015,0.0,7.0,0.675,7,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,22,18
2018-01-23,101.743983330679,208.443667129935,81.7299549683164,95.8855786531597,192.56727287193502,0.0,7.0,4.6625,7,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,23,23,18
2018-01-24,115.464753338403,203.385782144794,98.3309422420537,62.9949858594412,191.599397751055,0.0,8.0,11.6,14,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,24,24,18
2018-01-25,103.267103773044,232.39163076684397,81.1911029399639,76.07229034552641,189.908855738294,0.0,7.0,7.95,9,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,25,25,18
2018-01-26,98.0556839467947,274.63393918932303,79.48711893513,71.19083449495409,241.003825744459,0.0,6.0,5.9625,5,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,26,26,18
2018-01-27,130.945038639959,245.30903863806802,104.368162476671,118.531330062167,238.508599445852,0.0,8.0,5.6375,9,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,27,27,18
2018-01-28,83.01803762954779,386.418720172624,179.257190765101,186.614734681636,343.01660265248404,0.0,6.0,7.6625,16,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,28,28,18
2018-01-29,109.744299217296,194.790295410509,82.9125750766826,53.887593706537196,193.549213544791,0.0,7.0,7.55,21,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,29,18
2018-01-30,117.052646589407,238.543843794119,99.03500246550341,83.2550647415232,209.702544523933,0.0,4.0,5.7375,15,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,30,18
2018-01-31,105.812423397334,208.50625262024897,79.2163042576594,56.4391103574792,215.66346235523602,0.0,7.0,6.3,15,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,31,31,18
2018-02-01,96.76647960575269,226.66154114477,92.8478148910384,75.058564397273,229.803294936102,0.0,7.0,3.5125,11,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,32,18
2018-02-02,95.6737620611135,232.958252736332,103.70762060485,102.495517469135,228.59124432719298,0.0,7.0,3.45,6,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,33,18
2018-02-03,105.609185632305,272.959507008903,114.506750856677,88.90798765403879,277.39511293783903,0.0,7.0,-1.1625,8,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,34,18
2018-02-04,53.013800432699206,379.11936961078203,148.452873371219,100.246292103139,328.403879136331,0.0,7.0,0.825,18,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,35,18
2018-02-05,141.343449024634,218.639747671784,112.12254450956199,99.98991990008741,235.745691044597,0.0,7.0,-0.2375,10,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,36,18
2018-02-06,119.71975790694599,222.35587589378102,81.2263029149462,108.184958277869,298.01563750602,0.0,1.0,-0.8625,5,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,37,18
2018-02-07,101.419539257411,195.51373109551102,108.269493600282,79.40114054110191,243.44926812564898,0.0,0.0,-1.285714,4,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,38,18
2018-02-08,158.153466871707,224.25660599528598,110.141051764801,59.6553309472624,362.43049278636,0.0,0.0,-0.0125,6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,39,18
2018-02-09,136.987868117875,233.517644291772,101.25186557501199,97.5601431448597,286.323938385119,0.0,1.0,-0.2625,7,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,9,40,18
2018-02-10,162.65700227698602,309.58055454004904,130.95735103020598,104.057349405705,366.55349123441704,0.0,1.0,0.5625,4,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,10,41,18
2018-02-11,50.42650352695949,400.799606908102,154.482016342371,103.819891514456,313.299044044869,0.0,7.0,2.3375,11,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,11,42,18
2018-02-12,116.368403565942,236.63099012852996,82.1518936627926,84.7804811697854,229.223490027313,0.0,5.0,1.825,15,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,43,18
2018-02-13,130.234212553533,221.41707054771598,111.74731105753,93.8237303340429,263.057172107793,0.0,0.0,2.6875,7,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,13,44,18
2018-02-14,84.2120188970009,236.207365383159,106.39686885736201,107.61019194643299,321.82458011699,0.0,0.0,2.95,8,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,14,45,18
2018-02-15,97.24579375731871,194.914170317496,104.357564465154,67.9661089598606,209.67582353537603,0.0,7.0,0.675,11,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,15,46,18
2018-02-16,163.35358651848802,199.111471039176,102.772794635868,76.6521473610704,367.998558366511,0.0,5.0,4.8625,12,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,16,47,18
2018-02-17,148.514760113872,305.79149906606096,115.932073516846,107.126311727187,255.28826484268902,0.0,8.0,4.125,5,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,17,48,18
2018-02-18,43.137202632851704,383.210370812999,164.32793564738,138.769690509263,425.19134296513397,0.0,5.0,4.375,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,18,49,18
2018-02-19,121.942230728321,229.725366172571,93.96495152877121,94.95547447349979,304.59784403295504,0.0,5.0,4.9125,4,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,50,18
2018-02-20,89.5867418102959,211.28547578126998,120.46867836374201,97.9060256716053,178.062448908214,0.0,1.0,3.375,11,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,20,51,18
2018-02-21,116.00608185693198,228.86105531897098,101.20973273843599,55.5026714053454,193.221411885626,0.0,6.0,2.175,7,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,21,52,18
2018-02-22,124.90977568154699,258.022863521095,75.84004839680891,65.9773693766395,193.02304202148102,0.0,7.0,1.1125,7,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,22,53,18
2018-02-23,91.3084600530353,239.298560995411,100.96477300141899,89.8807140649128,231.223708996684,0.0,1.0,0.4375,12,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,23,54,18
2018-02-24,131.85933719787,301.846824531828,129.618921959432,83.4673946588364,271.400923554803,0.0,6.0,0.125,15,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,24,55,18
2018-02-25,60.2910060331361,390.81952820724405,174.509606028217,101.878885897188,249.543387611877,0.0,7.0,-2.9625,14,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,25,56,18
2018-02-26,86.3075633753733,228.550422356372,62.7194880720277,64.9506430795257,211.62498829654498,0.0,5.0,-1.5375,18,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,57,18
2018-02-27,66.99030159123221,219.87203708023898,80.05202827413541,81.54333074664329,177.990111725936,0.0,6.0,-3.425,16,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,27,58,18
2018-02-28,98.7664662416456,214.97524526310502,87.4021453051197,98.3905462011422,229.43119833154597,0.0,5.0,-6.1375,16,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,28,59,18
2018-03-01,121.672068570646,202.35366431968998,97.7527293828083,55.4335274645784,249.942030668498,0.0,6.0,-3.95,18,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,60,18
2018-03-02,101.712081140049,216.14225182779703,105.959362504739,84.8214422806651,235.81310788502302,0.0,6.0,-4.9625,15,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,61,18
2018-03-03,98.2415892822967,297.521583609939,117.066174787235,117.391966771156,263.877067275459,0.0,0.0,-3.4375,13,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,62,18
2018-03-04,71.4481254842192,355.48499377794997,152.84604155090798,96.6996987260264,286.911673800713,0.0,5.0,-2.3125,10,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,63,18
2018-03-05,119.676827681314,236.272835967155,89.9828037804588,90.30805301527991,205.92804015259898,0.0,5.0,5.9875,7,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,64,18
2018-03-06,105.33896274035999,254.03580058707803,109.14348273406999,98.1464438577047,213.611506320038,0.0,0.0,6.4,9,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,65,18
2018-03-07,96.383968298997,212.156610525053,58.989913528726504,71.62830518827859,182.067633556186,0.0,7.0,1.1875,6,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,7,66,18
2018-03-08,130.93766889518102,225.16025953052102,83.2089936207836,82.9678986697282,189.012172780521,0.0,5.0,4.4625,8,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,67,18
2018-03-09,106.190382211722,258.28816207478803,97.9229466419983,95.0395542961277,195.502333176715,0.0,7.0,4.45,13,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,68,18
2018-03-10,151.523763464872,344.875427188929,147.422385237539,94.00244458556891,201.71489610331798,0.0,8.0,3.4,10,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10,69,18
2018-03-11,44.514173347863505,468.830707314005,152.278241164361,172.938112248343,267.915218839859,0.0,5.0,11.475,7,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,11,70,18
2018-03-12,138.141700035259,266.40012088410197,110.915535990158,83.69446340034709,220.59778280104598,0.0,7.0,6.5375,5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,71,18
2018-03-13,126.305395778367,239.515590571395,102.435536654286,76.7539817727839,197.98852315452598,0.0,7.0,4.2625,12,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,13,72,18
2018-03-14,142.741299070527,257.454373510423,105.08795114709999,89.713393980961,255.003439771565,0.0,8.0,3.2,8,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,14,73,18
2018-03-15,224.024543942887,264.63793243552004,118.743106582071,98.71919849467591,221.984891447054,0.0,8.0,2.4625,20,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,15,74,18
2018-03-16,169.617856126588,272.52774706512,110.064680058323,76.6902811720118,242.75098166040002,0.0,7.0,0.2,28,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,16,75,18
2018-03-17,192.571863723155,352.921012446784,171.650294233054,64.1508597754103,203.14351149049,0.0,5.0,-2.225,29,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,17,76,18
2018-03-18,140.587952269619,395.06831737781096,218.278423946226,209.019623528428,262.350248482655,0.0,1.0,-0.825,23,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,18,77,18
2018-03-19,168.789051955079,249.139377250402,111.56249612680901,96.10221549603969,215.890548537278,0.0,0.0,2.3,8,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,78,18
2018-03-20,135.231062535176,243.39183196093398,135.147672004628,100.405435136907,226.91651244639598,0.0,0.0,4.2125,17,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,20,79,18
2018-03-21,120.26274206437401,264.897919889193,120.866245259918,83.91000407552609,242.602189044112,0.0,7.0,4.7,13,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,21,80,18
2018-03-22,140.605808619442,286.146708215532,81.2345737319614,86.48382363940229,215.868776994947,0.0,8.0,5.7625,11,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,22,81,18
2018-03-23,135.226761513192,251.990645856418,98.83463348050171,69.788941651605,230.19696073921298,0.0,8.0,4.425,5,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,23,82,18
2018-03-24,175.53388207580798,361.41726275253404,154.110947275411,84.0343116968659,201.490019493749,0.0,7.0,7.125,4,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,24,83,18
2018-03-25,72.1396206051801,465.691877805272,208.866499162987,85.73361911181621,231.915629885485,0.0,7.0,7.625,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,25,84,18
2018-03-26,148.365363810161,248.389926934171,113.58472394556499,92.1446653918573,242.92635575252498,0.0,7.0,5.0375,8,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,85,18
2018-03-27,156.722306258184,319.98663309300497,134.75823255401198,112.15479580131701,282.924196587538,0.0,7.0,5.325,9,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,27,86,18
2018-03-28,136.183415192499,320.429111502574,142.200717815043,95.4414203350383,283.799868237831,0.0,7.0,3.725,14,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,28,87,18
2018-03-29,369.627890205243,405.94727633757896,266.20130451572703,80.8223522620618,330.612859203759,0.0,7.0,0.9,8,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,osterferien,0,1,0,0,0,0,3,3,29,88,18
2018-03-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.225,13,5.0,Karfreitag,0,0,0,1,0,0,0,0,0,0,0,0,osterferien,0,1,0,0,0,0,4,3,30,89,18
2018-03-31,416.788764354814,558.629402301118,320.93474056584,85.3647858513557,270.269527122251,0.0,7.0,2.225,17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,osterferien,0,1,0,0,0,0,5,3,31,90,18
2018-04-01,68.2964647517978,565.6194668349019,197.338187512788,97.05474864341872,263.582763455614,0.0,6.0,2.525,9,71.0,Ostersonntag,0,0,0,0,0,0,1,0,0,0,0,0,osterferien,0,1,0,0,0,0,6,4,1,91,18
2018-04-02,43.200364814703,478.260628613686,177.680679602538,100.34599611598,270.977679806865,0.0,5.0,6.1,8,5.0,Ostermontag,0,0,0,0,0,1,0,0,0,0,0,0,osterferien,0,1,0,0,0,0,0,4,2,92,18
2018-04-03,135.72458545605102,312.04241482535303,134.195889670285,56.2206582497111,236.54541875363302,0.0,7.0,11.775,9,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,osterferien,0,1,0,0,0,0,1,4,3,93,18
2018-04-04,115.932994804965,318.450089970881,149.720896578779,71.3942240197333,215.959999638322,0.0,4.0,13.2125,9,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,osterferien,0,1,0,0,0,0,2,4,4,94,18
2018-04-05,97.86345278440159,315.005855981421,130.18690398270002,116.06173713507799,217.819515040088,0.0,7.0,8.6625,19,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,osterferien,0,1,0,0,0,0,3,4,5,95,18
2018-04-06,118.20608157144899,312.39812192017996,89.1787904729072,76.3658031199746,248.78525626908902,0.0,1.0,9.9875,10,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,osterferien,0,1,0,0,0,0,4,4,6,96,18
2018-04-07,145.347521013483,383.94458938103503,159.814274148038,67.2360702223367,222.520615126852,0.0,0.0,14.75,9,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,osterferien,0,1,0,0,0,0,5,4,7,97,18
2018-04-08,70.91080320839609,415.82071566208197,168.643369475226,104.245605098994,267.882276884597,0.0,0.0,20.5,5,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,osterferien,0,1,0,0,0,0,6,4,8,98,18
2018-04-09,100.975591763884,249.68662369650602,125.79159675951401,78.1382370856774,153.657833070877,0.0,5.0,15.3125,9,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,osterferien,0,1,0,0,0,0,0,4,9,99,18
2018-04-10,116.487322952139,260.819089537144,84.04971815334959,73.1091348853163,203.766868959048,0.0,8.0,5.1625,21,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,osterferien,0,1,0,0,0,0,1,4,10,100,18
2018-04-11,82.0268234172204,265.209949346623,68.02451011559789,82.3162867708556,171.05687042161898,0.0,8.0,4.7125,22,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,osterferien,0,1,0,0,0,0,2,4,11,101,18
2018-04-12,136.188054778093,264.416254452541,116.462621342462,73.67919726984991,223.24944264286302,0.0,5.0,7.975,19,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,osterferien,0,1,0,0,0,0,3,4,12,102,18
2018-04-13,91.9470794074567,294.37042763429,116.89638293500799,80.1637568854653,198.043150591306,0.0,6.0,8.7125,15,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,osterferien,0,1,0,0,0,0,4,4,13,103,18
2018-04-14,166.908303338313,394.455565705861,161.090096394738,102.451367723374,263.225763727737,0.0,8.0,7.675,10,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,osterferien,0,1,0,0,0,0,5,4,14,104,18
2018-04-15,94.7804910054962,378.03239167251,186.885741611071,82.5239002813353,235.556437070098,0.0,8.0,9.5375,7,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,15,105,18
2018-04-16,120.53030965201599,251.86150880934,105.949717840042,78.0809616386278,213.050037060665,0.0,2.0,13.875,8,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,106,18
2018-04-17,101.387635071749,252.852741125448,86.2289874951019,81.6569740976316,202.378883868381,0.0,0.0,15.25,11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,17,107,18
2018-04-18,93.64484506901259,232.140071311389,107.55860888903798,50.2291843439468,200.09072749533797,0.0,1.0,20.35,11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,18,108,18
2018-04-19,109.19977801809999,257.136685047883,103.383705990961,81.30624832749679,140.220852536364,0.0,0.0,23.1125,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,19,109,18
2018-04-20,89.8024722034331,284.556075116244,106.920285015064,57.9976096157903,182.180586581755,0.0,0.0,24.375,13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,20,110,18
2018-04-21,144.90805943254,408.92113043570504,176.41714745332698,86.0834321468145,298.808866402928,0.0,1.0,15.6625,10,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,21,111,18
2018-04-22,68.33015342037639,415.886839438665,199.765079950102,99.42184709907221,245.414177438254,0.0,1.0,14.525,11,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,22,112,18
2018-04-23,89.8268678476001,242.796752484443,101.81998644760401,77.4251237644108,177.841349200267,0.0,4.0,14.4,18,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,113,18
2018-04-24,97.0271023646392,227.77136388796,85.091875213209,61.408390128569096,175.70180766339803,0.0,5.0,12.0875,21,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,24,114,18
2018-04-25,68.0325664897455,226.47597508773498,93.3246428158012,96.4352584158038,234.75845136166802,0.0,7.0,9.25,13,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,25,115,18
2018-04-26,132.024346180966,250.827444514035,122.068213454324,80.7793766515759,240.16413362542198,0.0,6.0,11.0875,18,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,26,116,18
2018-04-27,64.0736168057245,274.430260100151,112.291104909384,55.0771828740384,217.325667179962,0.0,5.0,13.0875,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,27,117,18
2018-04-28,145.37711348788602,380.254223726818,137.327350130029,81.8710121370348,245.17884644276,0.0,7.0,14.65,8,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,28,118,18
2018-04-29,112.63484900794201,426.44790506389603,179.139454299962,117.88143977976699,404.96453926142306,0.0,7.0,8.875,9,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,29,119,18
2018-04-30,152.28047240771699,426.91839790003405,127.91944820959299,79.2518033997529,349.222530501407,0.0,7.0,11.55,10,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,120,18
2018-05-01,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.9875,13,63.0,Tag der Arbeit,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,1,121,18
2018-05-02,114.081337561043,282.298347814055,133.16692373125,75.4233707731506,206.16203725943402,0.0,1.0,14.725,9,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,122,18
2018-05-03,123.975160122456,286.817443390217,118.845410091562,62.2496029445585,211.87796541887198,0.0,1.0,12.5,14,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,123,18
2018-05-04,98.2938513417318,296.771076281258,114.107429476625,92.68370792373159,248.601470830409,0.0,0.0,12.1875,10,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,124,18
